Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommissioned,TaxReturnsFiled,EstimatedPopulation,TotalWages
47366,STANDARD,New Lisbon,IN,,39.8634,-85.263,Henry,FALSE,,,
47384,STANDARD,Shirley,IN,,39.9158,-85.5182,Henry,FALSE,,,
47385,STANDARD,Spiceland,IN,,39.8271,-85.445,Henry,FALSE,,,
47386,STANDARD,Springport,IN,,40.0527,-85.3833,Henry,FALSE,,,
47387,STANDARD,Straughn,IN,,39.8319,-85.2724,Henry,FALSE,,,
47388,STANDARD,Sulphur Springs,IN,,40.006,-85.4434,Henry,FALSE,,,
46901,STANDARD,Kokomo,IN,,40.4988,-86.1453,Howard,FALSE,,,
46902,STANDARD,Kokomo,IN,,40.4509,-86.1352,Howard,FALSE,,,
46903,STANDARD,Kokomo,IN,,40.4696,-86.1189,Howard,FALSE,,,
46904,STANDARD,Kokomo,IN,,40.4696,-86.1189,Howard,FALSE,,,
46936,STANDARD,Greentown,IN,,40.4791,-85.9582,Howard,FALSE,,,
46937,STANDARD,Hemlock,IN,,40.4187,-86.0181,Howard,FALSE,,,
46965,STANDARD,Oakford,IN,,40.4127,-86.1015,Howard,FALSE,,,
46979,STANDARD,Russiaville,IN,,40.4151,-86.2675,Howard,FALSE,,,
46995,STANDARD,West Middleton,IN,,40.4421,-86.2155,Howard,FALSE,,,
46702,STANDARD,Andrews,IN,,40.8618,-85.6067,Huntington,FALSE,,,
46713,STANDARD,Bippus,IN,,40.9442,-85.6239,Huntington,FALSE,,,
46750,STANDARD,Huntington,IN,,40.8811,-85.5054,Huntington,FALSE,,,
46770,STANDARD,Markle,IN,,40.8331,-85.319,Huntington,FALSE,,,
46783,STANDARD,Roanoke,IN,,40.96,-85.3526,Huntington,FALSE,,,
46792,STANDARD,Warren,IN,,40.6886,-85.4183,Huntington,FALSE,,,
47220,STANDARD,Brownstown,IN,,38.8836,-86.0486,Jackson,FALSE,,,
47228,STANDARD,Cortland,IN,,38.9745,-85.9628,Jackson,FALSE,,,
47229,STANDARD,Crothersville,IN,,38.8067,-85.847,Jackson,FALSE,,,
47235,STANDARD,Freetown,IN,,38.9957,-86.1241,Jackson,FALSE,,,
47249,STANDARD,Kurtz,IN,,38.9606,-86.2033,Jackson,FALSE,,,
47260,STANDARD,Medora,IN,,38.8255,-86.1897,Jackson,FALSE,,,
47264,STANDARD,Norman,IN,,38.9526,-86.275,Jackson,FALSE,,,
47274,STANDARD,Seymour,IN,,38.9571,-85.8825,Jackson,FALSE,,,
47281,STANDARD,Vallonia,IN,,38.8174,-86.069,Jackson,FALSE,,,
46310,STANDARD,Demotte,IN,,41.1713,-87.2491,Jasper,FALSE,,,
46380,STANDARD,Tefft,IN,,41.1948,-86.9686,Jasper,FALSE,,,
46392,STANDARD,Wheatfield,IN,,41.1779,-87.0699,Jasper,FALSE,,,
47943,STANDARD,Fair Oaks,IN,,41.075,-87.2575,Jasper,FALSE,,,
47977,STANDARD,Remington,IN,,40.7667,-87.1599,Jasper,FALSE,,,
47978,STANDARD,Rensselaer,IN,,40.9948,-87.1037,Jasper,FALSE,,,
47326,STANDARD,Bryant,IN,,40.5446,-84.9117,Jay,FALSE,,,
47336,STANDARD,Dunkirk,IN,,40.3883,-85.2255,Jay,FALSE,,,
47369,STANDARD,Pennville,IN,,40.5082,-85.1492,Jay,FALSE,,,
47371,STANDARD,Portland,IN,,40.4306,-84.9928,Jay,FALSE,,,
47373,STANDARD,Redkey,IN,,40.3265,-85.162,Jay,FALSE,,,
47381,STANDARD,Salamonia,IN,,40.3818,-84.8669,Jay,FALSE,,,
47224,STANDARD,Canaan,IN,,38.887,-85.2213,Jefferson,FALSE,,,
47230,STANDARD,Deputy,IN,,38.7759,-85.6304,Jefferson,FALSE,,,
47231,STANDARD,Dupont,IN,,38.8905,-85.5092,Jefferson,FALSE,,,
47243,STANDARD,Hanover,IN,,38.7138,-85.4763,Jefferson,FALSE,,,
47250,STANDARD,Madison,IN,,38.7649,-85.407,Jefferson,FALSE,,,
47223,STANDARD,Butlerville,IN,,39.0491,-85.4789,Jennings,FALSE,,,
47227,STANDARD,Commiskey,IN,,38.8526,-85.6434,Jennings,FALSE,,,
47245,STANDARD,Hayden,IN,,38.9831,-85.7405,Jennings,FALSE,,,
47265,STANDARD,North Vernon,IN,,39.0018,-85.6272,Jennings,FALSE,,,
47270,STANDARD,Paris Crossing,IN,,38.8558,-85.7487,Jennings,FALSE,,,
47273,STANDARD,Scipio,IN,,39.0665,-85.7129,Jennings,FALSE,,,
47282,STANDARD,Vernon,IN,,38.9848,-85.6094,Jennings,FALSE,,,
46106,STANDARD,Bargersville,IN,,39.5,-86.1797,Johnson,FALSE,,,
46124,STANDARD,Edinburgh,IN,,39.3626,-85.9707,Johnson,FALSE,,,
46131,STANDARD,Franklin,IN,,39.4854,-86.0608,Johnson,FALSE,,,
46142,STANDARD,Greenwood,IN,,39.6224,-86.149,Johnson,FALSE,,,
46143,STANDARD,Greenwood,IN,,39.596,-86.1309,Johnson,FALSE,,,
46162,STANDARD,Needham,IN,,39.5605,-85.9656,Johnson,FALSE,,,
46164,STANDARD,Nineveh,IN,,39.3656,-86.0976,Johnson,FALSE,,,
46181,STANDARD,Trafalgar,IN,,39.3696,-86.1838,Johnson,FALSE,,,
46184,STANDARD,Whiteland,IN,,39.5611,-86.0723,Johnson,FALSE,,,
47512,STANDARD,Bicknell,IN,,38.7727,-87.3137,Knox,FALSE,,,
47516,STANDARD,Bruceville,IN,,38.7563,-87.4313,Knox,FALSE,,,
47524,STANDARD,Decker,IN,,38.5076,-87.5537,Knox,FALSE,,,
47528,STANDARD,Edwardsport,IN,,38.8106,-87.2519,Knox,FALSE,,,
47535,STANDARD,Freelandville,IN,,38.8627,-87.3127,Knox,FALSE,,,
47557,STANDARD,Monroe City,IN,,38.6001,-87.3641,Knox,FALSE,,,
47561,STANDARD,Oaktown,IN,,38.8579,-87.3879,Knox,FALSE,,,
47573,STANDARD,Ragsdale,IN,,38.7441,-87.3214,Knox,FALSE,,,
47578,STANDARD,Sandborn,IN,,38.8817,-87.2025,Knox,FALSE,,,
47591,STANDARD,Vincennes,IN,,38.6734,-87.5098,Knox,FALSE,,,
47596,STANDARD,Westphalia,IN,,38.8628,-87.2256,Knox,FALSE,,,
47597,STANDARD,Wheatland,IN,,38.6671,-87.3062,Knox,FALSE,,,
46502,STANDARD,Atwood,IN,,41.254,-85.9697,Kosciusko,FALSE,,,
46508,STANDARD,Burket,IN,,41.1547,-85.9693,Kosciusko,FALSE,,,
46510,STANDARD,Claypool,IN,,41.1165,-85.8686,Kosciusko,FALSE,,,
46524,STANDARD,Etna Green,IN,,41.2918,-86.035,Kosciusko,FALSE,,,
46538,STANDARD,Leesburg,IN,,41.3266,-85.816,Kosciusko,FALSE,,,
46539,STANDARD,Mentone,IN,,41.1615,-86.0299,Kosciusko,FALSE,,,
46542,STANDARD,Milford,IN,,41.4011,-85.8554,Kosciusko,FALSE,,,
46555,STANDARD,North Webster,IN,,41.3326,-85.7103,Kosciusko,FALSE,,,
46562,STANDARD,Pierceton,IN,,41.2124,-85.7061,Kosciusko,FALSE,,,
46567,STANDARD,Syracuse,IN,,41.4065,-85.7184,Kosciusko,FALSE,,,
46580,STANDARD,Warsaw,IN,,41.2438,-85.8508,Kosciusko,FALSE,,,
46581,STANDARD,Warsaw,IN,,41.2394,-85.8643,Kosciusko,FALSE,,,
46582,STANDARD,Warsaw,IN,,41.2842,-85.8547,Kosciusko,FALSE,,,
46590,STANDARD,Winona Lake,IN,,41.211,-85.8305,Kosciusko,FALSE,,,
46982,STANDARD,Silver Lake,IN,,41.0743,-85.8792,Kosciusko,FALSE,,,
46565,STANDARD,Shipshewana,IN,,41.6633,-85.5932,LaGrange,FALSE,,,
46571,STANDARD,Topeka,IN,,41.5634,-85.5317,LaGrange,FALSE,,,
46746,STANDARD,Howe,IN,,41.7286,-85.4727,LaGrange,FALSE,,,
46761,STANDARD,Lagrange,IN,,41.652,-85.404,LaGrange,FALSE,,,
46771,STANDARD,Mongo,IN,,41.6848,-85.2797,LaGrange,FALSE,,,
46786,STANDARD,South Milford,IN,,41.5326,-85.2722,LaGrange,FALSE,,,
46789,STANDARD,Stroh,IN,,41.5835,-85.1992,LaGrange,FALSE,,,
46795,STANDARD,Wolcottville,IN,,41.557,-85.315,LaGrange,FALSE,,,
46303,STANDARD,Cedar Lake,IN,,41.3713,-87.4764,Lake,FALSE,,,
46307,STANDARD,Crown Point,IN,,41.4236,-87.3556,Lake,FALSE,,,
46308,STANDARD,Crown Point,IN,,41.417,-87.3653,Lake,FALSE,,,
46311,STANDARD,Dyer,IN,,41.492,-87.5108,Lake,FALSE,,,
46312,STANDARD,East Chicago,IN,,41.6349,-87.4627,Lake,FALSE,,,
46319,STANDARD,Griffith,IN,,41.5335,-87.4228,Lake,FALSE,,,
46320,STANDARD,Hammond,IN,,41.6099,-87.5079,Lake,FALSE,,,
46321,STANDARD,Munster,IN,,41.5544,-87.5011,Lake,FALSE,,,
46322,STANDARD,Highland,IN,,41.55,-87.4569,Lake,FALSE,,,
46323,STANDARD,Hammond,IN,,41.5878,-87.4532,Lake,FALSE,,,
46324,STANDARD,Hammond,IN,,41.584,-87.5034,Lake,FALSE,,,
46325,STANDARD,Hammond,IN,,41.4615,-87.3728,Lake,FALSE,,,
46327,STANDARD,Hammond,IN,,41.6327,-87.5113,Lake,FALSE,,,
46342,STANDARD,Hobart,IN,,41.5263,-87.2525,Lake,FALSE,,,
46355,STANDARD,Leroy,IN,,41.3594,-87.2708,Lake,FALSE,,,
46356,STANDARD,Lowell,IN,,41.2845,-87.4191,Lake,FALSE,,,
46373,STANDARD,Saint John,IN,,41.4495,-87.4764,Lake,FALSE,,,
46375,STANDARD,Schererville,IN,,41.4922,-87.4605,Lake,FALSE,,,
46376,STANDARD,Schneider,IN,,41.19,-87.4779,Lake,FALSE,,,
46377,STANDARD,Shelby,IN,,41.1917,-87.3398,Lake,FALSE,,,
46394,STANDARD,Whiting,IN,,41.6787,-87.5005,Lake,FALSE,,,
46401,STANDARD,Gary,IN,,41.5907,-87.3199,Lake,FALSE,,,
46402,STANDARD,Gary,IN,,41.5997,-87.3385,Lake,FALSE,,,
46403,STANDARD,Gary,IN,,41.6036,-87.259,Lake,FALSE,,,
46404,STANDARD,Gary,IN,,41.5899,-87.3732,Lake,FALSE,,,
46405,STANDARD,Lake Station,IN,,41.5686,-87.2622,Lake,FALSE,,,
46406,STANDARD,Gary,IN,,41.5878,-87.4062,Lake,FALSE,,,
46407,STANDARD,Gary,IN,,41.5804,-87.335,Lake,FALSE,,,
46408,STANDARD,Gary,IN,,41.5422,-87.3588,Lake,FALSE,,,
46409,STANDARD,Gary,IN,,41.5412,-87.3271,Lake,FALSE,,,
46410,STANDARD,Merrillville,IN,,41.4957,-87.3509,Lake,FALSE,,,
46411,STANDARD,Merrillville,IN,,41.4615,-87.3728,Lake,FALSE,,,
46340,STANDARD,Hanna,IN,,41.4088,-86.7759,LaPorte,FALSE,,,
46345,STANDARD,Kingsbury,IN,,41.526,-86.6997,LaPorte,FALSE,,,
46346,STANDARD,Kingsford Heights,IN,,41.4802,-86.6919,LaPorte,FALSE,,,
46348,STANDARD,La Crosse,IN,,41.3157,-86.8682,LaPorte,FALSE,,,
46350,STANDARD,La Porte,IN,,41.5994,-86.7077,LaPorte,FALSE,,,
46352,STANDARD,La Porte,IN,,41.499,-86.7099,LaPorte,FALSE,,,
46360,STANDARD,Michigan City,IN,,41.698,-86.8699,LaPorte,FALSE,,,
